date,txVolume_USD,txCount,marketcap_USD,price_USD,exchangeVolume_USD,generatedCoins,fees
05-05-17,14102706.66,2162,570733000,0.072928,16512500,0,25267.74369
06-05-17,5645240.595,1497,654404000,0.073401,6168840,0,15240.98474
07-05-17,7290740.359,1929,660039000,0.099328,21352200,0,25217.28725
08-05-17,15428405.49,3148,894815000,0.118875,43509000,0,30487.38863
09-05-17,5872982.23,2487,1121340000,0.111753,21064200,0,21272.44564
10-05-17,6488060.197,1912,1044170000,0.111377,10328900,0,17339.47603
11-05-17,3699908.071,1946,1001430000,0.109908,7214730,0,27949.67339
12-05-17,3621844.595,1938,984546000,0.130036,12794300,0,14407.96895
13-05-17,5740239.187,1957,1180110000,0.127062,9053670,0,14633.39571
14-05-17,8600231.426,1833,1147820000,0.125946,6278030,0,27358.67681
15-05-17,5185089.663,1691,1131620000,0.117825,8761660,0,13084.4465
16-05-17,10212321.89,2063,1054760000,0.1074,14914200,0,24192.38452
17-05-17,8285135.761,2243,947727000,0.120358,13923900,0,23766.13313
18-05-17,23497070.22,3718,1081160000,0.214931,72737900,0,35134.53289
19-05-17,15300521.77,3900,1990100000,0.212863,73752700,0,39891.91879
20-05-17,9212339.565,2567,1921230000,0.225015,28870600,0,19795.74746
21-05-17,7897533.798,2532,2030090000,0.244041,22914700,0,17106.52766
22-05-17,12261248.33,2836,2192350000,0.259399,33772700,0,20647.01278
23-05-17,11516019.02,2502,2341210000,0.2651,19114200,0,25784.12392
24-05-17,10057250.1,2356,2401910000,0.261565,23787600,0,15925.69926
25-05-17,6884748.941,2555,2353880000,0.206736,24245600,0,20773.10477
26-05-17,9066549.434,2699,1844980000,0.182618,20842000,0,20596.20292
27-05-17,13130869.46,2853,1631650000,0.19884,28283500,0,23341.73338
28-05-17,4403649.372,2109,1822710000,0.208126,19680000,0,13241.73193
29-05-17,3084639.814,1684,1856770000,0.208717,9990310,0,9751.534424
30-05-17,3281056.246,1968,1874330000,0.186042,13067800,0,12215.53547
31-05-17,3921264.903,1969,1672130000,0.202065,13405700,0,12241.20708
01-06-17,3941652.804,2018,1818990000,0.230595,16924700,0,12595.99125
02-06-17,5691554.74,1974,2070530000,0.227844,13133400,0,13452.84397
03-06-17,5718130.846,3611,2039810000,0.215075,13544800,0,17929.52404
04-06-17,5522266.023,3429,1944480000,0.215562,10367500,0,15315.96503
05-06-17,4382806.238,3153,1946560000,0.236163,22743200,0,14389.07544
06-06-17,5391166.352,3716,2124690000,0.233988,12949100,0,15008.15418
07-06-17,26179907.84,4107,2105850000,0.209825,12271700,0,16621.28716
08-06-17,4062618.15,3551,1860060000,0.219575,11301000,0,15456.25622
09-06-17,3878762.354,2597,1970650000,0.215685,11839500,0,13379.64403
10-06-17,9008544.124,2946,1958400000,0.202606,20436700,0,21499.52761
11-06-17,4585703.955,2450,1816140000,0.218017,17539500,0,16652.36526
12-06-17,42209753.21,2060,1962130000,0.202731,19158000,0,13297.14186
13-06-17,22936487.24,2934,1816250000,0.210863,11999300,0,15049.76674
14-06-17,6149745.637,3865,1893100000,0.201501,19994300,0,17545.32022
15-06-17,10060120.92,3490,1806020000,0.194843,11938800,0,15088.86523
16-06-17,4020102.031,1565,1758410000,0.192579,7807150,0,8505.460299
17-06-17,67490518.51,2337,1736280000,0.204418,19853500,0,22960.74283
18-06-17,7168270.605,1601,1856380000,0.198033,8272620,0,10563.35561
19-06-17,8273067.815,3880,1782000000,0.195966,10282000,0,14992.24133
20-06-17,6723564.297,5584,1760000000,0.199343,17721300,0,18184.3595
