date,txVolume_USD,txCount,marketcap_USD,price_USD,exchangeVolume_USD,generatedCoins,fees
08-05-17,52254558.54,31969,650286000,6.66,38785200,31206.25,19.12830478
09-05-17,32188612.67,28734,609381000,6.44,58464400,31416.875,16.10893747
10-05-17,39399778.18,29038,587732000,6.6,34371500,31116.25,42.79362528
11-05-17,22001894.72,27222,605901000,6.48,21112300,31507.03125,14.45700411
12-05-17,26315644.22,27825,592771000,6.34,18365500,31360.78125,14.42666579
13-05-17,9684140.148,25471,579371000,6.14,12663500,30965.3125,13.81160731
14-05-17,7975800.331,18749,565543000,6.83,29682700,32251.09375,9.542583351
15-05-17,22356158.93,25854,625436000,6.41,19609300,30879.21875,14.13733248
16-05-17,11616721.52,24740,585399000,6.26,22364100,31466.40625,13.63924277
17-05-17,16979332.98,25285,571892000,5.93,29290700,30932.96875,14.22359327
18-05-17,36265012.74,29469,543449000,6.73,41864200,31495.625,22.01282212
19-05-17,51877383.49,30521,616144000,7.99,90591100,31268.4375,17.10180508
20-05-17,19999160.34,26019,733122000,7.41,38813800,31259.21875,13.95766633
21-05-17,37736564.16,26580,678664000,9.4,64632100,31146.5625,14.05348182
22-05-17,81698096.13,31772,826321000,9.9,169832000,31543.59375,17.04304687
23-05-17,77042508.82,28922,915912000,11.94,116546000,32206.71875,15.56224823
24-05-17,242809599,43966,1104910000,18.87,319906000,34417.34375,25.0597231
25-05-17,179798788,45696,1767600000,16.35,575964000,32688.28125,27.99982131
26-05-17,90404396.88,36363,1519550000,14.26,321918000,31130.78125,21.94282533
27-05-17,88276675.72,33897,1282250000,16.26,220003000,31561.40625,18.32673371
28-05-17,65983068.2,34206,1523730000,16.13,159009000,31736.25,20.82516063
29-05-17,60061526.99,32166,1494310000,17.1,100235000,30763.59375,17.84326672
30-05-17,66392092.69,32857,1577830000,18.54,151989000,31261.71875,18.46132905
31-05-17,78954377.04,34299,1726710000,17.68,169218000,31016.5625,20.5726996
01-06-17,60193943.6,32615,1624040000,16.83,129554000,32288.4375,21.55718565
02-06-17,40924972.12,29223,1552150000,17.38,74579100,30947.5,16.34265074
03-06-17,33371391.39,28432,1603910000,16.26,94317500,31554.84375,15.12927201
04-06-17,34655954.53,32374,1508760000,17.48,105612000,31259.6875,31.86350736
05-06-17,43372502.41,28582,1607200000,17.31,65380500,31602.03125,15.47200903
06-06-17,48547751.91,30170,1601600000,17.49,94322300,31081.5625,17.04152509
07-06-17,45353422,30181,1615920000,17.51,133332000,31950,16.63889191
08-06-17,25595437.68,37349,1619690000,17.54,52434000,31167.34375,18.81667891
09-06-17,48101969.16,33369,1620430000,17.45,57805600,31489.84375,16.33417628
10-06-17,167017130.1,29987,1612890000,19.66,195638000,31022.34375,16.03186262
11-06-17,131247315.4,36418,1803650000,21.57,415109000,32371.25,34.06383363
12-06-17,129431592.7,27086,1995200000,20.33,315523000,30275.46875,13.80194126
13-06-17,85038374.44,31615,1874700000,20.74,153774000,30928.59375,16.92283962
14-06-17,42977515.84,25683,1921790000,18.84,126599000,31504.0625,13.61553305
15-06-17,53973495.75,25695,1746400000,18.36,178225000,31377.1875,13.34337091
16-06-17,39490709.03,24539,1697750000,18.4,89917100,31372.34375,12.58031348
17-06-17,80299729.54,27400,1703170000,23.27,415397000,31946.09375,14.94319886
18-06-17,161706338.8,29842,2134890000,22.07,489569000,31758.125,14.86383285
19-06-17,56113848.46,30216,2044860000,22.95,270192000,31512.5,14.78232239
20-06-17,40447823.73,28980,2135600000,21.68,161373000,32122.96875,13.98119184
21-06-17,41045206.18,27233,2013030000,20.7,166313000,32151.25,13.48277737
22-06-17,43784438.03,25544,1927380000,20.79,89949500,31520.3125,12.58872475
23-06-17,29637227.05,24865,1931450000,21.34,77701100,31995.625,12.31105111
24-06-17,34128256.47,25505,1984090000,20.19,64584600,30948.59375,12.16962336
25-06-17,76499604.92,29510,1871250000,21.42,441712000,32282.65625,15.08135762
26-06-17,57971702.03,27861,2001190000,19.58,269996000,31717.5,14.41424627
