date,txVolume_USD,txCount,marketcap_USD,price_USD,exchangeVolume_USD,generatedCoins,fees
11-09-17,4538888367,545781,27394400000,294.53,571307000,17798.59375,393.332823
12-09-17,4584560714,594680,27861800000,291.46,753144000,18066.25,519.9774662
13-09-17,2856809283,536275,27535700000,277.11,921692000,17728.90625,463.0586576
14-09-17,3343810924,558357,26166100000,213.91,1184590000,18046.5625,408.7683296
15-09-17,4749157578,696814,20364900000,250.46,1935700000,18138.28125,636.9715368
16-09-17,2583990752,558585,23742600000,246.52,711737000,18096.71875,660.8595493
17-09-17,3073910119,437778,23272500000,251.75,427452000,18192.65625,371.1830681
18-09-17,5568094646,567416,23881200000,293.5,1127750000,17836.875,403.163138
19-09-17,4295457508,498316,27809300000,282.8,646909000,18189.21875,385.0734234
20-09-17,2829761418,502172,26712400000,283.74,421404000,18046.40625,656.8346404
21-09-17,2502022748,494128,26836000000,258.58,601266000,18269.53125,325.903199
22-09-17,2290455177,437571,24458400000,264.31,430081000,15034.21875,306.1125194
23-09-17,2230813253,401938,25077100000,286.17,450934000,14443.28125,315.5243386
24-09-17,1922473033,398649,27129900000,282.48,571411000,14720.15625,440.0896943
25-09-17,2614348743,439255,26755500000,292.33,483161000,14207.5,383.1482721
26-09-17,2668165408,445627,27720000000,287.44,345801000,14501.875,385.7751789
27-09-17,2904992320,461961,27219400000,306.47,550244000,14555.46875,422.7103634
28-09-17,2977209260,480369,29068700000,299.15,501894000,14308.59375,370.1604724
29-09-17,2461282052,473601,28375900000,291.47,541375000,14173.75,330.886158
30-09-17,1985115678,451352,27655200000,301.46,332439000,14229.53125,371.9574814
01-10-17,1433300862,445259,28615200000,302.34,306185000,14342.65625,358.6133294
02-10-17,2211746875,459314,28708500000,297.48,339443000,14244.84375,356.9305788
03-10-17,6704227732,498380,28238500000,292.46,321680000,14344.6875,381.2463957
04-10-17,4475668843,470983,27794100000,292.66,257906000,14465.3125,385.3871522
05-10-17,2855710863,451505,27800400000,295.86,253747000,14759.53125,418.9830779
06-10-17,2973089808,482833,28031100000,308.59,318664000,14271.5625,437.2553311
07-10-17,2382757824,454939,29340400000,311.12,342205000,14270.78125,316.2763451
08-10-17,2713991515,478010,29550900000,308.61,293167000,14427.03125,357.3478003
09-10-17,3194843514,481422,29328300000,297.39,559467000,14441.875,379.8447617
10-10-17,3396141180,499114,28281400000,299.87,359706000,14611.25,417.7934975
11-10-17,3069657646,484898,28626300000,303.46,264146000,14611.71875,938.4151008
12-10-17,3436597264,528554,28851200000,304.14,527557000,14530.9375,421.9570344
13-10-17,4971549178,557443,28911100000,338.76,1304360000,14493.4375,474.9040483
14-10-17,3542156713,503032,32222400000,339.63,516562000,14470.3125,398.0496139
15-10-17,3258191671,478898,32292100000,336.6,635407000,14662.65625,386.38893
16-10-17,2582480828,637365,32029200000,333.38,692885000,15015.5625,337.1164751
17-10-17,3738884301,720550,31727700000,317.08,509924000,18231,322.8472441
18-10-17,4735657889,679972,30160500000,314.32,606114000,18732.28125,299.3709448
19-10-17,3916654524,707101,29937900000,308.09,349830000,18792.28125,283.9296249
20-10-17,3570846424,775704,29326300000,304.01,396673000,18782.25,491.6724184
21-10-17,3227252982,619830,28906600000,300.19,408014000,18745.59375,230.0980114
22-10-17,2808049181,609271,28624800000,295.45,327387000,18901.875,196.1348006
23-10-17,3811851378,708489,28111400000,286.95,482336000,18830.90625,269.725566
24-10-17,3968560743,815572,27357500000,298.33,684281000,18816.46875,357.0951441
25-10-17,3154166645,697726,28442000000,297.93,325040000,18596.71875,290.6658815
26-10-17,2974206565,673986,28408400000,296.53,270273000,18540.65625,275.041131
27-10-17,3160073614,662606,28270100000,297.42,257169000,18758.25,297.4555437
28-10-17,3819384318,639828,28410400000,296.3,264424000,18789.375,241.1676281
29-10-17,3594674013,645592,28270200000,305.09,551752000,18651.1875,242.5466925
30-10-17,3428029751,709715,29077600000,307.75,331442000,18291.46875,295.6101972
31-10-17,3624835037,749164,29331500000,305.88,369583000,18897.5625,330.6040312
01-11-17,4199634895,730764,29183600000,291.69,553864000,18498.46875,370.4656949
02-11-17,4709915083,743808,27754200000,287.43,904901000,18506.53125,373.8648318
03-11-17,3946995017,669358,27547400000,305.71,646340000,18690.9375,278.6957341
04-11-17,2613205464,583801,29175300000,300.47,416479000,18652.3125,212.0775251
05-11-17,2426959981,588534,28661500000,296.26,337658000,18964.96875,199.7490406
06-11-17,3019430032,703402,28322700000,298.89,579359000,18663.375,268.7983039
07-11-17,2512346664,648796,28533300000,294.66,540766000,18704.15625,315.0444979
08-11-17,3779276084,729626,28128700000,309.07,967956000,18770.15625,379.9288537
09-11-17,6115787277,802271,29509000000,320.88,893250000,18654.84375,324.9137747
10-11-17,4231030640,745294,30665200000,299.25,885986000,18965.34375,291.6887389
11-11-17,4143920934,637545,28559400000,314.68,842301000,18865.40625,232.9537621
12-11-17,5600944311,692919,30106200000,307.91,1613480000,18793.59375,297.7995624
13-11-17,3782327111,695818,29379000000,316.72,1041890000,18744.5625,309.3854351
14-11-17,3927327653,724879,30317300000,337.63,1069680000,18433.40625,335.9795272
15-11-17,5741098476,819623,32353200000,333.36,722666000,18782.4375,412.6625504
16-11-17,5239516454,782916,31927300000,330.92,797254000,18532.40625,353.5070828
17-11-17,5297256544,815425,31620300000,332.39,621733000,18770.625,373.4867643
18-11-17,4569420241,681599,31800700000,347.61,649639000,18712.3125,255.6096205
19-11-17,4661197732,686554,33284900000,354.39,1181530000,18863.15625,282.2871076
20-11-17,6493199996,782585,33933400000,366.73,807027000,18602.71875,371.5081441
21-11-17,6102964897,742872,35220200000,360.4,949912000,18597,363.8857553
22-11-17,6537302665,768914,34544000000,380.65,800819000,18796.3125,365.4892339
23-11-17,7003973755,783395,36577300000,410.17,1845680000,18641.15625,363.134861
24-11-17,6884748826,804707,39564300000,474.91,2292830000,18770.25,312.0030804
25-11-17,7858289189,818059,45633400000,466.28,1422080000,18671.4375,289.4549522
26-11-17,7559540026,828013,44712100000,471.33,1197780000,18581.4375,355.1085678
27-11-17,9856918335,926711,45255000000,480.36,1396480000,18337.875,369.1471538
28-11-17,11726821233,1000276,46127200000,472.9,1346500000,18362.625,423.2037431
29-11-17,12158177800,990137,45442100000,427.52,2675940000,18408.65625,444.2834575
30-11-17,11831501999,958902,41411900000,447.11,1903040000,18531.75,423.1527423
01-12-17,10190977034,927331,42765000000,466.54,1247880000,18463.6875,416.0732981
02-12-17,10583469615,909899,44853300000,463.45,943650000,18239.4375,344.5045965
03-12-17,10019819558,1027441,44560500000,465.85,990557000,18175.40625,407.152401
04-12-17,9906769832,1052242,44795700000,470.2,1005550000,17147.34375,804.106265
05-12-17,4828844608,1032815,45212800000,463.28,1216720000,16916.8125,1183.244509
06-12-17,6356769654,1121267,44483100000,428.59,1998260000,16587.84375,1540.650625
07-12-17,5109097626,1015206,41007600000,434.41,2129570000,17535.375,2239.289048
08-12-17,4388730580,1172793,41845800000,456.03,2336380000,17529.09375,2315.319813
09-12-17,3343490443,1100424,44005600000,473.5,2003850000,17563.125,2126.409908
10-12-17,3001281689,1151603,45501400000,441.72,1404180000,17463.5625,1918.268035
11-12-17,3543863716,1282978,42389300000,515.14,1771440000,17367.75,1531.823684
12-12-17,9203889785,1318300,50286400000,651.43,5179830000,17280.28125,1559.061195
13-12-17,7760852425,1137119,62105600000,702.77,4524540000,18906.09375,1445.2853
14-12-17,8488187580,942559,67482900000,695.82,3821580000,20787.65625,1714.108153
15-12-17,6918135370,904346,67090900000,684.45,2758710000,20829.84375,1455.136989
16-12-17,5781769260,899857,66124200000,696.21,2165690000,20382.375,1468.251251
17-12-17,5811447204,876574,67106400000,719.98,2147390000,20346.9375,1172.634386
18-12-17,6898491752,984021,69578400000,794.64,3249230000,20561.71875,1161.928902
19-12-17,9324629641,1092234,76552200000,826.82,4096550000,20631.375,1487.482223
20-12-17,10677428409,986104,79810600000,819.09,3969940000,20631.375,1731.489837
