date,txVolume_USD,txCount,marketcap_USD,price_USD,exchangeVolume_USD,generatedCoins,fees
24-04-17,1717509461,242726,19705400000,1250.15,235806000,1762.5,183.4448981
25-04-17,2829241436,284621,20372300000,1265.49,242556000,1687.5,255.156148
26-04-17,2350505023,337419,20627900000,1281.08,329631000,1925,262.020012
27-04-17,2357781718,289789,20889200000,1317.73,449197000,1762.5,243.5079496
28-04-17,2315882097,292537,21476000000,1316.48,527489000,1662.5,245.7812762
29-04-17,1846705694,367537,21479800000,1321.79,422706000,2225,277.0637886
30-04-17,1420969972,283098,21548400000,1347.89,413115000,1937.5,199.9253704
01-05-17,1885572377,273662,21981800000,1421.6,713624000,1800,210.5254173
02-05-17,2389554139,348999,23170200000,1452.82,477338000,2050,281.1593156
03-05-17,2169615750,303911,23707100000,1490.09,583796000,1725,248.3444475
04-05-17,3121530713,344956,24311900000,1537.67,933549000,2012.5,301.1774754
05-05-17,2987429062,269257,25133100000,1555.45,946036000,1637.5,257.2049358
06-05-17,2625394214,375201,25395600000,1578.8,582530000,2175,311.9304719
07-05-17,2187062028,303581,25768500000,1596.71,1080030000,2012.5,265.1810368
08-05-17,3406237545,366473,26056500000,1723.35,1340320000,2237.5,317.4987663
09-05-17,3340876579,342976,28132200000,1755.36,1167920000,2012.5,309.3073705
10-05-17,3761551692,291083,28668100000,1787.13,915723000,1712.5,289.3033344
11-05-17,3160475812,323139,29060600000,1848.57,799490000,1875,295.4107304
12-05-17,3024015588,313713,30131100000,1724.24,740984000,1887.5,322.7122675
13-05-17,2425529020,325881,28132300000,1804.91,579635000,1950,298.993528
14-05-17,2149562395,372961,29405100000,1808.91,437196000,2087.5,300.0502344
15-05-17,2959400856,315765,29532600000,1738.43,731529000,2037.5,308.784798
16-05-17,2966292843,259127,28446300000,1734.45,959045000,1687.5,315.7636175
17-05-17,4435343754,305519,28204800000,1839.09,1064730000,1987.5,510.2912801
18-05-17,3441213398,289454,29710500000,1888.65,894321000,1787.5,399.0888452
19-05-17,3412546926,302384,30999000000,1987.71,1157290000,1937.5,425.7832812
20-05-17,3495552159,346598,32422400000,2084.73,961336000,2037.5,390.757002
21-05-17,2589501698,337219,33779400000,2041.2,1147860000,1937.5,369.1303822
22-05-17,4063604302,322702,33393600000,2173.4,1942220000,1787.5,389.7864847
23-05-17,4608306469,359621,35822600000,2320.42,1378750000,2050,460.6400262
24-05-17,5200400285,352401,37949200000,2443.64,1725380000,1975,477.8048293
25-05-17,5827345912,346957,39995400000,2304.98,2406700000,2012.5,490.2028887
26-05-17,4593890571,332818,37950600000,2202.42,1763480000,1900,464.5623673
27-05-17,3292865523,320651,35917100000,2038.87,1700480000,2012.5,520.6563647
28-05-17,3158224018,323382,33595900000,2155.8,1147140000,2125,448.4892799
29-05-17,4062754224,311570,35323500000,2255.61,994625000,1950,480.2485367
30-05-17,4627489519,349637,36897000000,2175.47,1443970000,2162.5,569.8934106
31-05-17,5438901512,335271,35786700000,2286.41,1544830000,2162.5,594.8078642
