date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees
2017-01-01,109085.7024,414.0,33087800.0,0.00344,78880.0,0.0,3860.764592,
2017-01-02,63696.187159,452.0,31006400.0,0.003377,106864.0,0.0,5726.070539,
2017-01-03,97519.06809,436.0,30396000.0,0.003573,70691.0,0.0,4941.399275,
2017-01-04,293103.008478,502.0,32151100.0,0.003766,347165.0,0.0,9976.505953,
2017-01-05,261919.414358,600.0,34123700.0,0.003638,566753.0,0.0,15712.372483,
2017-01-06,163910.878488,525.0,32693700.0,0.003329,184896.0,0.0,11274.868421,
2017-01-07,164254.161396,471.0,29854700.0,0.003508,289376.0,0.0,10616.642504,
2017-01-08,55341.503316,444.0,31574500.0,0.003421,82314.0,0.0,6604.302512,
2017-01-09,127126.101256,433.0,30815200.0,0.003608,99833.0,0.0,4622.143035,
2017-01-10,63662.417494,411.0,32458000.0,0.003601,75660.0,0.0,4208.406936,
2017-01-11,182107.048599,481.0,32406900.0,0.003297,115847.0,0.0,8433.389989,
2017-01-12,83110.101312,460.0,29643500.0,0.003489,104014.0,0.0,7667.112942,
2017-01-13,96016.18948,443.0,31385200.0,0.003592,84278.0,0.0,6629.986587,
2017-01-14,109921.43556,455.0,32410500.0,0.00372,66880.0,0.0,6261.154905,
2017-01-15,60906.603794,465.0,33470900.0,0.003667,72802.0,0.0,5055.663764,
2017-01-16,36319.053093,395.0,33006100.0,0.003669,27101.0,0.0,4073.894252,
2017-01-17,36873.201324,475.0,33025300.0,0.003524,106348.0,0.0,7027.922603,
2017-01-18,233551.970688,450.0,31752200.0,0.003552,84317.0,0.0,6057.568983,
2017-01-19,43712.7654,415.0,31962200.0,0.003585,53326.0,0.0,3888.117923,
2017-01-20,52327.989605,430.0,32249200.0,0.003545,61333.0,0.0,4930.363624,
2017-01-21,44770.335145,423.0,31909200.0,0.003691,46416.0,0.0,4985.676451,
2017-01-22,84433.272,434.0,33176600.0,0.003696,47775.0,0.0,5275.446018,
2017-01-23,58362.112242,429.0,33289600.0,0.003689,67803.0,0.0,4690.502017,
2017-01-24,80356.328652,407.0,33236100.0,0.003902,69622.0,0.0,4673.541158,
2017-01-25,101803.291975,511.0,35127500.0,0.004543,227633.0,0.0,7944.075877,
2017-01-26,374730.313724,668.0,40937400.0,0.005204,503776.0,0.0,15409.824995,
2017-01-27,327625.546996,678.0,46780000.0,0.004994,624751.0,0.0,14323.281418,
2017-01-28,65042.83044,533.0,44998100.0,0.004815,223403.0,0.0,5998.425926,
2017-01-29,73642.781528,476.0,43394900.0,0.005164,286060.0,0.0,6189.548513,
2017-01-30,67447.980184,464.0,46560200.0,0.005252,99034.0,0.0,5159.825117,
2017-01-31,88636.533983,535.0,47246900.0,0.005237,175057.0,0.0,6329.834772,
2017-02-01,113377.924896,536.0,47197000.0,0.005487,103152.0,0.0,5892.692207,
2017-02-02,198315.69486,560.0,49383300.0,0.006294,293401.0,0.0,10258.056041,
2017-02-03,331379.617682,583.0,56648900.0,0.006938,570173.0,0.0,8863.74566,
2017-02-04,567794.896866,564.0,62546400.0,0.007173,439713.0,0.0,8875.935278,
2017-02-05,148422.290379,608.0,64686200.0,0.006389,470994.0,0.0,7931.353358,
2017-02-06,204391.94787,576.0,57508500.0,0.006039,345827.0,0.0,10389.438802,
2017-02-07,283256.483007,542.0,54395600.0,0.006917,521704.0,0.0,8947.975192,
2017-02-08,142581.209536,524.0,63324500.0,0.006661,301717.0,0.0,7309.61997,
2017-02-09,122035.069755,516.0,60055100.0,0.006323,268138.0,0.0,7312.312512,
2017-02-10,84993.359574,478.0,56768200.0,0.006338,177550.0,0.0,6335.35017,
2017-02-11,36200.751376,456.0,57016000.0,0.006992,180360.0,0.0,4230.417532,
2017-02-12,159663.5781,436.0,62782200.0,0.0069,231800.0,0.0,5781.571252,
2017-02-13,309128.12674,591.0,62188800.0,0.006635,254472.0,0.0,9430.93275,
2017-02-14,80244.13877,603.0,59411200.0,0.00673,117528.0,0.0,6737.628299,
2017-02-15,103556.516167,505.0,60562400.0,0.007093,115753.0,0.0,5566.355426,
2017-02-16,242840.938728,572.0,63727000.0,0.007039,219826.0,0.0,9179.373752,
