date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees
2013-12-15,8077485.00004,128955.0,3488670.0,0.000298,0.0,834560247.0,399098.336028,
2013-12-16,14716917.7123,94694.0,1970320.0,0.000205,0.0,791014644.0,3890423.27865,
2013-12-17,3346869.61361,92528.0,1526120.0,0.000269,0.0,707277501.0,374.493401929,
2013-12-18,5137744.2244,95216.0,2160040.0,0.000362,0.0,739786847.0,5188.43440388,
2013-12-19,32121888.7931,192523.0,3487800.0,0.001162,0.0,771582898.0,4689.41557583,
2013-12-20,31068370.5982,199950.0,10967000.0,0.000704,0.0,758765431.0,1412.57905471,
2013-12-21,15722903.7125,167414.0,7251820.0,0.000394,0.0,726686334.0,1842.71322367,
2013-12-22,11972046.3653,158224.0,4333660.0,0.000315,0.0,700004797.0,1341.83389604,
2013-12-23,18358482.7527,149008.0,3682510.0,0.000451,0.0,734348244.0,1234.36398374,
2013-12-24,22258394.5542,126443.0,5636240.0,0.000686,0.0,727433683.0,1089.82450371,
2013-12-25,21128130.4312,131133.0,9086260.0,0.000587,0.0,730638124.0,855.745493942,
2013-12-26,19314223.9017,125828.0,8217120.0,0.000602,0.0,713324497.0,14802.2908991,
2013-12-27,16549470.1653,133542.0,8854330.0,0.000522,477422.0,683197526.0,47260.0128444,
2013-12-28,14045913.7457,113776.0,8051360.0,0.000459,341581.0,718112583.0,38676.2920018,
2013-12-29,13136018.0203,116612.0,7377480.0,0.000454,360974.0,717340085.0,37271.6310425,
2013-12-30,12989616.2771,122836.0,7598510.0,0.000416,276660.0,708484813.0,58368.5124157,
2013-12-31,12526751.4872,108639.0,7311460.0,0.000422,273400.0,703929399.0,53396.4810747,
2014-01-01,14105790.4214,110500.0,7701190.0,0.00044,307917.0,743166326.0,56073.0714057,
2014-01-02,10660793.455,112216.0,8504140.0,0.000353,318037.0,691044881.0,68795.793396,
2014-01-03,10230387.3299,111309.0,6940830.0,0.000303,303106.0,699428419.0,62019.1378327,
2014-01-04,9852978.56702,111888.0,6198170.0,0.000301,313907.0,678663575.0,64029.3444839,
2014-01-05,8533028.6406,92521.0,6318730.0,0.000271,245107.0,707058677.0,60034.4548462,
2014-01-06,7162489.24867,93503.0,5899650.0,0.000255,265529.0,704199226.0,63194.5514422,
2014-01-07,6566841.85356,93175.0,5726300.0,0.000225,212892.0,711509001.0,62060.104142,
2014-01-08,6278509.17884,86764.0,5159610.0,0.000228,174256.0,684762013.0,53667.0091011,
2014-01-09,8187602.63095,91501.0,5415010.0,0.000246,314644.0,743974639.0,68836.3471611,
2014-01-10,11016704.6486,96897.0,6034890.0,0.000373,570553.0,703304146.0,75218.0477781,
2014-01-11,11039352.2977,96967.0,9428560.0,0.000356,986660.0,710307257.0,69939.9457602,
2014-01-12,11425760.3948,89093.0,9321690.0,0.000345,296158.0,677405238.0,104057.266464,
2014-01-13,9362045.69347,93710.0,9175880.0,0.000278,391890.0,716739626.0,115912.417991,
2014-01-14,11691906.0364,100358.0,7619940.0,0.000342,577691.0,734150583.0,112231.808885,
2014-01-15,23551745.8318,99304.0,9604290.0,0.000413,1259190.0,756097987.0,120506.904015,
