date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees
2016-06-25,389452.452728,1094.0,3313830.0,1.65,14449.0,8410.81121307,8.92344443002,
2016-06-26,656328.926205,2311.0,3281970.0,1.52,10783.0,7629.09360906,14.62155941,
2016-06-27,394275.312709,1345.0,3030580.0,1.89,133737.0,8064.03423084,10.35644426,
2016-06-28,107419.381674,1179.0,3730770.0,1.92,38047.0,8128.68756651,8.72186022001,
2016-06-29,253717.730655,1850.0,3878360.0,2.08,79290.0,9339.46821633,13.39502662,
2016-06-30,413068.444448,2441.0,4211100.0,2.08,187842.0,7088.35661982,17.63116519,
2016-07-01,397722.055193,1198.0,4214360.0,1.97,23880.0,7605.58330518,8.02405850999,
2016-07-02,586087.845679,2804.0,4005290.0,2.02,24283.0,9451.14215976,20.04548121,
2016-07-03,203997.633235,1102.0,4090170.0,1.96,28905.0,8128.68756651,9.61086557001,
2016-07-04,223774.136175,1708.0,4014760.0,1.97,20097.0,8340.28030143,14.55163254,
2016-07-05,741149.542651,1371.0,4077400.0,1.94,28275.0,8242.80565041,9.91067499001,
2016-07-06,466295.116512,1867.0,4052220.0,1.89,17638.0,8199.50944649,12.80934094,
2016-07-07,177086.935932,1952.0,3919700.0,1.67,28198.0,9031.68109363,18.76766938,
2016-07-08,149694.712858,1240.0,3482880.0,1.84,44830.0,7536.09988159,8.70497970999,
2016-07-09,316909.32959,2069.0,3869740.0,1.64,13860.0,7815.43022466,11.42610957,
2016-07-10,267985.08546,2884.0,3441260.0,1.72,13936.0,8851.280247,16.39719969,
2016-07-11,71841.9019756,1018.0,3635640.0,1.7,15065.0,7797.97207823,6.71983474,
2016-07-12,373708.566472,2324.0,3591000.0,1.68,19566.0,7541.91926373,19.01192941,
2016-07-13,251819.781216,1089.0,3559000.0,1.69,17697.0,6575.90182717,8.81017841999,
2016-07-14,622907.591895,1861.0,3606830.0,1.8,13207.0,9252.81761516,11.64760332,
2016-07-15,171235.427412,1658.0,3887590.0,1.81,52673.0,8315.89708938,10.76390068,
2016-07-16,164540.698261,1643.0,3869890.0,1.71,22706.0,8065.66365703,10.33544519,
2016-07-17,219652.417231,1869.0,3678220.0,1.82,20333.0,8129.67686063,16.00932388,
2016-07-18,847315.351319,1138.0,3940150.0,1.78,9538.0,7611.7518495,7.65156222996,
2016-07-19,535820.929876,3019.0,3861090.0,1.78,18862.0,8298.43894299,23.32766463,
2016-07-20,99258.6055809,1244.0,3878200.0,1.73,17470.0,8211.14821076,8.53560993999,
2016-07-21,150715.932061,1684.0,3784800.0,1.73,25652.0,8065.66365702,9.71358471002,
2016-07-22,167003.038392,1425.0,3802060.0,1.74,19713.0,8001.65045342,9.70694470001,
2016-07-23,118867.573024,1074.0,3830930.0,1.74,16589.0,8705.79569334,7.68076232,
2016-07-24,147702.240321,1380.0,3842410.0,1.69,21025.0,8240.2451215,9.56035502,
2016-07-25,229795.700288,1580.0,3750640.0,1.84,109722.0,7355.699035,15.86983068,
2016-07-26,257960.276307,2153.0,4167400.0,1.72,75944.0,6925.06475608,15.43829885,
2016-07-27,493482.682904,2276.0,3760280.0,1.69,36913.0,8070.15783294,15.61136411,
2016-07-28,644248.205318,2926.0,3805420.0,1.7,17258.0,7634.33796565,19.55029377,
2016-07-29,159683.142384,1281.0,3794130.0,1.68,9402.0,6533.84094569,7.67896739998,
2016-07-30,487296.685063,1951.0,3786910.0,1.72,17237.0,8210.51441559,13.0813652,
2016-07-31,220531.296489,1271.0,3892140.0,1.82,175481.0,8268.13206042,18.8578013899,
2016-08-01,278762.885974,1951.0,4138170.0,1.7,32334.0,7824.47619375,15.68297344,
2016-08-02,266254.389988,1277.0,3876720.0,1.49,39771.0,7991.56736434,10.20734783,
2016-08-03,206077.773121,1225.0,3446580.0,1.56,25137.0,8187.46735743,8.95497049002,
2016-08-04,69207.0372132,938.0,3580510.0,1.61,15108.0,7974.28207086,6.95639857,
2016-08-05,317032.777416,3346.0,3721670.0,1.62,11669.0,7715.00266822,29.29221089,
2016-08-06,52021.5592953,750.0,3731830.0,1.64,14503.0,8337.27323444,5.36811445001,
2016-08-07,97027.8019271,1442.0,3776420.0,1.55,30115.0,8452.50852449,9.40809298,
2016-08-08,72091.696129,904.0,3605800.0,1.55,14060.0,7519.10267516,6.58402748,
2016-08-09,105049.208908,1211.0,3618400.0,1.6,17295.0,8792.45263014,10.65076081,
2016-08-10,95410.3177477,1238.0,3765900.0,1.57,21101.0,8014.61442234,10.17077184,
2016-08-11,1027188.77076,1500.0,3695280.0,1.66,25017.0,8008.85265785,14.96778337,
2016-08-12,175924.425566,1188.0,3935530.0,1.72,61207.0,7686.19384571,8.74838107997,
2016-08-13,1643984.9718,2162.0,4151100.0,1.77,74315.0,9092.06438423,14.01464392,
2016-08-14,527578.579838,2313.0,4214410.0,1.64,27612.0,8780.92910114,15.82285192,
2016-08-15,257334.624505,876.0,3929290.0,1.59,45272.0,7046.63798604,5.23626588994,
