date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees
2015-10-25,161291.628203,5677.0,41781300.0,0.616039,635384.0,26814.21875,9.07951212616,
2015-10-26,523237.432937,5896.0,45991300.0,0.731317,1089120.0,25912.1875,10.7732671216,
2015-10-27,1646577.05599,6687.0,52624300.0,0.869641,1846370.0,27529.375,18.9028975784,
2015-10-28,980149.13765,7298.0,64676600.0,1.0,2373050.0,26344.6875,10.8986966301,
2015-10-29,626491.167145,7793.0,74675600.0,1.21,2279240.0,27510.78125,12.55075174,
2015-10-30,1257747.38357,7842.0,89857400.0,1.04,2429200.0,27720.15625,13.4663216604,
2015-10-31,253372.097767,7499.0,77800300.0,0.916627,673892.0,27751.5625,15.4824256005,
2015-11-01,154255.305023,6890.0,68477200.0,1.06,588913.0,28180.15625,16.1702610684,
2015-11-02,348297.173125,6522.0,78701400.0,0.989789,1145200.0,27134.21875,10.3960139727,
2015-11-03,601121.716741,7354.0,74010000.0,1.01,1907690.0,27605.78125,12.2403509899,
2015-11-04,723986.33756,7004.0,75232400.0,0.89905,3060340.0,27716.40625,9.39285695059,
2015-11-05,308257.869052,7440.0,67070700.0,0.895637,1179840.0,27291.40625,10.5938905244,
2015-11-06,868782.583487,7828.0,67397100.0,0.926032,913666.0,27422.1875,15.9362701566,
2015-11-07,395286.364992,10863.0,68833200.0,0.927974,890187.0,26715.3125,32.0799197933,
2015-11-08,923589.891754,12342.0,68254300.0,1.03,1021460.0,27289.0625,29.5268788824,
2015-11-09,946289.004372,7656.0,76991800.0,0.999278,2045290.0,27059.53125,11.2631029194,
2015-11-10,832627.870026,8061.0,74685300.0,0.934348,854581.0,27444.0625,15.3511926283,
2015-11-11,238660.411339,10173.0,70236200.0,0.791829,1278580.0,27819.0625,23.0767913282,
2015-11-12,251645.24003,9500.0,59448700.0,0.895711,806156.0,28032.03125,25.8891012018,
2015-11-13,421435.328008,7830.0,67777000.0,0.904096,543671.0,28185.15625,14.5833024649,
2015-11-14,252082.996184,7187.0,67631900.0,0.888812,372514.0,28357.65625,18.5340335117,
2015-11-15,159120.564833,7138.0,66590200.0,0.906368,411848.0,28120.15625,11.4839740926,
2015-11-16,405024.839226,7407.0,67730700.0,0.928962,620945.0,27395.15625,10.2696359731,
2015-11-17,1168828.00491,7115.0,69157900.0,1.01,1145440.0,27793.59375,9.59682965058,
2015-11-18,197680.885794,7330.0,74287700.0,0.993319,681104.0,27252.03125,10.3214753974,
2015-11-19,262231.97478,8834.0,73976100.0,0.955532,443528.0,26563.4375,15.8639395135,
2015-11-20,179966.189973,6328.0,71532500.0,0.92492,614335.0,25130.46875,11.9868992419,
2015-11-21,130894.975836,6780.0,69535300.0,0.97614,455976.0,26782.1875,11.2449100626,
2015-11-22,247844.273443,7053.0,73378800.0,0.968018,372173.0,26988.59375,11.2417153263,
2015-11-23,648287.300437,8205.0,72484200.0,0.946969,441875.0,27272.34375,13.3160847179,
2015-11-24,354350.630161,7107.0,70931100.0,0.900191,524195.0,26848.125,12.9664910272,
2015-11-25,162647.392921,7074.0,67010200.0,0.863537,622991.0,26471.875,12.4596309917,
2015-11-26,858261.063391,7262.0,64740900.0,0.884183,947473.0,26538.4375,9.30701047999,
2015-11-27,589386.494434,6628.0,66174600.0,0.867951,403813.0,27886.875,9.39919261942,
2015-11-28,110519.7545,6801.0,65147000.0,0.915703,462464.0,27201.09375,14.5671305715,
2015-11-29,167232.732418,6830.0,68625100.0,0.878614,448358.0,27350.9375,9.09079211711,
2015-11-30,205724.787806,8966.0,66080400.0,0.873119,784439.0,27360.0,20.8157515377,
2015-12-01,195210.193389,6753.0,65980000.0,0.8748,652857.0,27542.8125,13.0743889446,
2015-12-02,242036.476791,6471.0,65615700.0,0.82121,506307.0,26007.03125,11.4381225322,
2015-12-03,179726.307621,6938.0,61530500.0,0.812143,539969.0,28063.28125,10.666077605,
2015-12-04,141065.669503,6823.0,61065700.0,0.840041,241278.0,26679.375,12.3723423175,
2015-12-05,124148.466364,6724.0,63276000.0,0.862438,232743.0,26581.875,13.0848245148,
2015-12-06,199969.801185,8945.0,65194900.0,0.8355,443608.0,26255.78125,17.1474042232,
2015-12-07,366436.288371,7090.0,62950900.0,0.811264,520409.0,26718.90625,9.64277225226,
2015-12-08,145805.635579,6657.0,60690400.0,0.822118,445903.0,26312.5,9.14620089429,
2015-12-09,194173.263871,6963.0,62098400.0,0.792167,624221.0,28324.0625,10.1369894327,
2015-12-10,182224.276288,7388.0,59945000.0,0.840396,369589.0,27477.34375,11.3409350434,
2015-12-11,296751.753082,8051.0,63312400.0,0.929762,801072.0,27022.8125,16.8524437878,
2015-12-12,474616.436872,8170.0,70210000.0,0.976973,1376280.0,27206.5625,23.1231431759,
2015-12-13,308218.095719,7334.0,73276400.0,0.952884,273614.0,27907.34375,18.7321097127,
2015-12-14,306558.849794,15478.0,72176400.0,0.993022,563436.0,26708.59375,74.6524395615,
2015-12-15,540537.48448,21062.0,74764100.0,1.01,578618.0,27014.53125,114.407858337,
2015-12-16,1445812.70054,10272.0,76791600.0,0.991182,320767.0,26457.34375,44.2167818748,
2015-12-17,413393.637029,9507.0,74999300.0,0.940701,640765.0,26883.125,32.4010752132,
2015-12-18,218353.995334,8920.0,70890600.0,0.920127,300787.0,26671.5625,32.1814214547,
2015-12-19,206926.499594,9304.0,69644200.0,0.908072,343535.0,26694.53125,28.5162309257,
2015-12-20,185744.664,9852.0,68663100.0,0.903885,472164.0,26436.09375,34.4271700216,
2015-12-21,210963.042318,12003.0,68521200.0,0.900771,549113.0,26457.8125,39.1191939984,
2015-12-22,205370.489586,21004.0,67704600.0,0.864202,454249.0,27374.375,59.162525717,
2015-12-23,123080.316734,22711.0,65215800.0,0.858077,334993.0,27399.375,81.4259907463,
